event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10209189,true,2006-04-26 04:09:00.000,31.7387207,-24.19596965,"0","20.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209197,true,2006-04-26 05:09:00.000,31.73732096,-24.19267985,"0","22.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209199,true,2006-04-26 06:09:00.000,31.7355306,-24.19643962,"0","26.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209201,true,2006-04-26 07:09:00.000,31.74442952,-24.20453084,"0","31",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209203,true,2006-04-26 09:09:00.000,31.74810994,-24.20334066,"0","38.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209210,true,2006-04-26 14:09:00.000,31.74891968,-24.20107015,"0","33.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209229,true,2006-04-26 15:09:00.000,31.74704997,-24.20373942,"0","32.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209230,true,2006-04-26 16:09:00.000,31.74674072,-24.20489909,"0","26.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209236,true,2006-04-26 17:09:00.000,31.74641927,-24.20934041,"0","24.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209247,true,2006-04-26 18:09:00.000,31.74626058,-24.20937907,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209268,true,2006-04-26 19:09:00.000,31.746521,-24.21198934,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209284,true,2006-04-26 20:09:00.000,31.74654948,-24.21205037,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209287,true,2006-04-26 21:09:00.000,31.74654948,-24.21203003,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209293,true,2006-04-26 22:09:00.000,31.74652913,-24.21201986,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209336,true,2006-04-26 23:09:00.000,31.74756063,-24.21216024,"0","22.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209374,true,2006-04-27 00:09:00.000,31.74759928,-24.21216024,"0","22.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209384,true,2006-04-27 01:09:00.000,31.74842936,-24.21342977,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209402,true,2006-04-27 02:09:00.000,31.74796956,-24.21259969,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209430,true,2006-04-27 03:09:00.000,31.7478007,-24.21283976,"0","21.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209477,true,2006-04-27 04:09:00.000,31.74805094,-24.2126709,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209483,true,2006-04-27 05:09:00.000,31.75204061,-24.21206055,"0","22.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209508,true,2006-04-27 06:09:00.000,31.75854899,-24.20874023,"0","30.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209522,true,2006-04-27 07:09:00.000,31.75925903,-24.20384928,"0","33.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209526,true,2006-04-27 09:09:00.000,31.76520996,-24.20527954,"0","37.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209529,true,2006-04-27 10:09:00.000,31.76479899,-24.20463053,"0","40.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209532,true,2006-04-27 11:09:00.000,31.76470947,-24.20464071,"0","35.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209538,true,2006-04-27 12:09:00.000,31.76481934,-24.20457967,"0","34",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209552,true,2006-04-27 13:09:00.000,31.76553955,-24.20444946,"0","32.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209571,true,2006-04-27 15:11:00.000,31.76725057,-24.20746053,"0","32.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209577,true,2006-04-27 16:09:00.000,31.76865031,-24.20755005,"0","26.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209584,true,2006-04-27 17:09:00.000,31.76865031,-24.20749919,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209587,true,2006-04-27 18:09:00.000,31.76931966,-24.20877075,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209626,true,2006-04-27 19:09:00.000,31.76931966,-24.20925903,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209680,true,2006-04-27 20:09:00.000,31.76975911,-24.20909017,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209709,true,2006-04-27 21:09:00.000,31.7740804,-24.20899048,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209710,true,2006-04-27 22:09:00.000,31.77472941,-24.21080933,"0","21.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209730,true,2006-04-27 23:09:00.000,31.7745402,-24.2112793,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209740,true,2006-04-28 00:09:00.000,31.77461955,-24.21125081,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209746,true,2006-04-28 01:09:00.000,31.77465007,-24.2112793,"0","19.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209761,true,2006-04-28 02:09:00.000,31.77375081,-24.21236979,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209772,true,2006-04-28 03:09:00.000,31.77366943,-24.212441,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209775,true,2006-04-28 04:09:00.000,31.77378947,-24.21241048,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209783,true,2006-04-28 05:09:00.000,31.78145955,-24.21338094,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209784,true,2006-04-28 06:09:00.000,31.784729,-24.21748047,"0","27.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209785,true,2006-04-28 07:09:00.000,31.79081014,-24.21735026,"0","33.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209787,true,2006-04-28 08:09:00.000,31.80465902,-24.22256063,"0","35.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209812,true,2006-04-28 09:09:00.000,31.80667928,-24.22694092,"0","40.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209833,true,2006-04-28 12:09:00.000,31.80937907,-24.22850952,"0","44.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209856,true,2006-04-28 13:09:00.000,31.80903931,-24.22837931,"0","39.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209862,true,2006-04-28 15:09:00.000,31.80749919,-24.22574056,"0","35.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209881,true,2006-04-28 16:09:00.000,31.80517985,-24.22678019,"0","27.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209915,true,2006-04-28 17:09:00.000,31.80638021,-24.2281901,"0","24.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209939,true,2006-04-28 18:09:00.000,31.80650024,-24.22840983,"0","22.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209971,true,2006-04-28 19:09:00.000,31.80644938,-24.22856038,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209981,true,2006-04-28 20:09:00.000,31.80559082,-24.22840983,"0","22.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10209991,true,2006-04-28 21:09:00.000,31.80587972,-24.23005981,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210011,true,2006-04-28 22:09:00.000,31.80629069,-24.23294067,"0","20.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210015,true,2006-04-28 23:09:00.000,31.80628052,-24.2333903,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210020,true,2006-04-29 00:09:00.000,31.80620931,-24.23375041,"0","19",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210029,true,2006-04-29 01:09:00.000,31.80616048,-24.2339091,"0","19",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210036,true,2006-04-29 02:08:00.000,31.80639038,-24.2339091,"0","19",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210061,true,2006-04-29 03:09:00.000,31.80638021,-24.23391927,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210072,true,2006-04-29 04:09:00.000,31.80634969,-24.23394979,"0","19.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210077,true,2006-04-29 05:08:00.000,31.81234945,-24.23397013,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210185,true,2006-04-29 06:09:00.000,31.81539917,-24.23114014,"0","28.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210191,true,2006-04-29 07:08:00.000,31.81911011,-24.23045044,"0","34.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210216,true,2006-04-29 08:09:00.000,31.81964925,-24.23060099,"0","37.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210229,true,2006-04-29 09:09:00.000,31.81970011,-24.2305603,"0","40.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10201563,true,2006-04-29 10:09:00.000,31.81786906,-24.23284912,"0","41.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210242,true,2006-04-29 15:09:00.000,31.82150065,-24.22824097,"0","33.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210251,true,2006-04-29 16:08:00.000,31.82061971,-24.22670085,"0","27.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210254,true,2006-04-29 17:09:00.000,31.8207194,-24.22647909,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210296,true,2006-04-29 18:09:00.000,31.82073975,-24.2265096,"0","22.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210320,true,2006-04-29 19:08:00.000,31.82081909,-24.22643026,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210330,true,2006-04-29 20:09:00.000,31.82049967,-24.22703044,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210337,true,2006-04-29 21:08:00.000,31.8202596,-24.2240804,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210359,true,2006-04-29 22:09:00.000,31.81999919,-24.22371012,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210373,true,2006-04-29 23:08:00.000,31.81996053,-24.22490031,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210392,true,2006-04-30 00:09:00.000,31.81998088,-24.22489014,"0","20.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10210394,true,2006-04-30 01:08:00.000,31.81999919,-24.22489014,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205319,true,2006-04-30 02:09:00.000,31.8199707,-24.22490031,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205321,true,2006-04-30 03:08:00.000,31.81995036,-24.22491048,"0","17.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205365,true,2006-04-30 04:08:00.000,31.82187093,-24.2248291,"0","17.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205371,true,2006-04-30 05:09:00.000,31.82314046,-24.22954102,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205380,true,2006-04-30 06:08:00.000,31.82411092,-24.2306193,"0","25.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205391,true,2006-04-30 08:09:00.000,31.82104899,-24.23205973,"0","34",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205396,true,2006-04-30 09:09:00.000,31.82124023,-24.23237101,"0","35.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205453,true,2006-04-30 10:09:00.000,31.82261963,-24.23276978,"0","38.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205469,true,2006-04-30 11:08:00.000,31.82231038,-24.23164063,"0","41.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205485,true,2006-04-30 12:08:00.000,31.82232056,-24.23164063,"0","46",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205505,true,2006-04-30 13:09:00.000,31.82165934,-24.23155924,"0","42.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205515,true,2006-04-30 14:08:00.000,31.82595011,-24.2267395,"0","36.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205518,true,2006-04-30 15:09:00.000,31.82442017,-24.2237793,"0","33.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205520,true,2006-04-30 16:08:00.000,31.82516073,-24.22245076,"0","28.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205543,true,2006-04-30 17:08:00.000,31.8252299,-24.2223999,"0","25.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205570,true,2006-04-30 18:09:00.000,31.82489014,-24.22104899,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205571,true,2006-04-30 19:08:00.000,31.82514038,-24.22116903,"0","24",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205575,true,2006-04-30 20:09:00.000,31.82489014,-24.22097982,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205590,true,2006-04-30 21:08:00.000,31.82351074,-24.21873983,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205614,true,2006-04-30 22:08:00.000,31.82352091,-24.21873983,"0","24.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205634,true,2006-04-30 23:09:00.000,31.82345988,-24.21873983,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205653,true,2006-05-01 00:08:00.000,31.82315063,-24.21751099,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205695,true,2006-05-01 01:09:00.000,31.82232056,-24.21738078,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205699,true,2006-05-01 02:08:00.000,31.8223409,-24.21737061,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205711,true,2006-05-01 03:08:00.000,31.82221069,-24.2175293,"0","23.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205719,true,2006-05-01 04:09:00.000,31.8213501,-24.21763916,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205728,true,2006-05-01 05:08:00.000,31.81735026,-24.22065023,"0","24",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205736,true,2006-05-01 06:09:00.000,31.81316935,-24.22608032,"0","25.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205743,true,2006-05-01 07:08:00.000,31.81551921,-24.23358968,"0","26.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205750,true,2006-05-01 08:08:00.000,31.81613973,-24.23194987,"0","28.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205764,true,2006-05-01 09:09:00.000,31.81618042,-24.23202922,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205772,true,2006-05-01 10:08:00.000,31.81610921,-24.23206991,"0","26.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205784,true,2006-05-01 11:08:00.000,31.81421916,-24.22801921,"0","25.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205804,true,2006-05-01 12:08:00.000,31.81331991,-24.22426961,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205850,true,2006-05-01 13:09:00.000,31.81128947,-24.22179972,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205858,true,2006-05-01 14:08:00.000,31.81097005,-24.2197998,"0","20.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205871,true,2006-05-01 15:08:00.000,31.81047974,-24.21970011,"0","19.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205872,true,2006-05-01 16:08:00.000,31.80961914,-24.21824951,"0","18.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205875,true,2006-05-01 17:09:00.000,31.80901082,-24.21652018,"0","19",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205882,true,2006-05-01 18:09:00.000,31.80854085,-24.21525065,"0","19",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205945,true,2006-05-01 19:08:00.000,31.80714925,-24.21289063,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10205959,true,2006-05-01 20:08:00.000,31.80704956,-24.21248983,"0","20.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206041,true,2006-05-01 21:09:00.000,31.80714925,-24.21247965,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206061,true,2006-05-01 22:09:00.000,31.80712077,-24.21254069,"0","20.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206083,true,2006-05-01 23:09:00.000,31.80709025,-24.20926921,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206100,true,2006-05-02 00:08:00.000,31.80678914,-24.20859985,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206102,true,2006-05-02 01:09:00.000,31.80673014,-24.20857951,"0","19.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206112,true,2006-05-02 02:09:00.000,31.80674032,-24.20856934,"0","20.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206123,true,2006-05-02 03:08:00.000,31.80678914,-24.20854899,"0","21.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206124,true,2006-05-02 04:09:00.000,31.80676066,-24.20855916,"0","20.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206134,true,2006-05-02 05:08:00.000,31.80558065,-24.20709025,"0","20.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206140,true,2006-05-02 06:08:00.000,31.80490926,-24.21029053,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206149,true,2006-05-02 07:09:00.000,31.80516968,-24.20810954,"0","24.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206173,true,2006-05-02 08:08:00.000,31.80519002,-24.20814006,"0","32.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206177,true,2006-05-02 09:09:00.000,31.80138957,-24.20701904,"0","36.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206190,true,2006-05-02 11:09:00.000,31.80139974,-24.20339966,"0","32.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206193,true,2006-05-02 12:08:00.000,31.80121053,-24.20323079,"0","29.9",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206192,true,2006-05-02 13:09:00.000,31.80057983,-24.20273031,"0","31.4",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206220,true,2006-05-02 14:08:00.000,31.79712931,-24.19982096,"0","27.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206223,true,2006-05-02 15:08:00.000,31.79615072,-24.19880981,"0","26.6",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206224,true,2006-05-02 16:09:00.000,31.79576009,-24.19749959,"0","25.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206228,true,2006-05-02 17:09:00.000,31.79579061,-24.19731038,"0","25.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206258,true,2006-05-02 18:09:00.000,31.79583944,-24.19729004,"0","24.7",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206273,true,2006-05-02 19:08:00.000,31.7959493,-24.19731038,"0","25.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206277,true,2006-05-02 20:08:00.000,31.79593099,-24.19732056,"0","26.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206292,true,2006-05-02 21:09:00.000,31.79521077,-24.19529012,"0","25.5",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206311,true,2006-05-02 22:08:00.000,31.79550985,-24.19496053,"0","25.8",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206315,true,2006-05-02 23:09:00.000,31.7959493,-24.19320068,"0","25.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206350,true,2006-05-03 00:08:00.000,31.79581095,-24.19295044,"0","25.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206368,true,2006-05-03 01:08:00.000,31.79604085,-24.19321086,"0","24.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206386,true,2006-05-03 02:08:00.000,31.79603068,-24.19321899,"0","22.1",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206391,true,2006-05-03 03:08:00.000,31.79598999,-24.19317017,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206397,true,2006-05-03 04:08:00.000,31.79603068,-24.19340007,"0","23.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206401,true,2006-05-03 05:08:00.000,31.79483032,-24.18758952,"0","24",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206400,true,2006-05-03 07:08:00.000,31.78291016,-24.15902913,"0","30.3",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
10206402,true,2006-05-03 08:08:00.000,31.78371989,-24.15760905,"0","33.2",,"gps","Syncerus caffer","#1764835","Pepper","Kruger African Buffalo, GPS tracking, South Africa"
